,Fz,P8,TP10,F8,AF7,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.2,0.20512820512820512,0.0,0.2,0.19487179487179487,0.2
F8,0.0,0.0,0.195,0.225,0.0,0.195,0.19,0.195
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.2,0.20512820512820512,0.0,0.2,0.19487179487179487,0.2
P6,0.0,0.0,0.20103092783505155,0.20103092783505155,0.0,0.20103092783505155,0.1958762886597938,0.20103092783505155
TP8,0.0,0.0,0.2,0.20512820512820512,0.0,0.2,0.19487179487179487,0.2
