,cuneus-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,paracentral-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.19851301115241635,0.07732342007434945,0.19182156133828995,0.17100371747211895,0.1137546468401487,0.1546468401486989,0.058736059479553904,0.03420074349442379
frontalpole-rh,0.11963882618510158,0.1930022573363431,0.1072234762979684,0.07562076749435666,0.1613995485327314,0.050790067720090294,0.16478555304740405,0.1275395033860045
isthmuscingulate-lh,0.1452894438138479,0.05278093076049943,0.24687854710556187,0.21679909194097616,0.08059023836549375,0.19920544835414303,0.03859250851305335,0.019863791146424517
isthmuscingulate-rh,0.1323273360417876,0.03772489843296576,0.21938479396401625,0.2716192687173535,0.0661636680208938,0.24492164828787,0.023215322112594312,0.0046430644225188625
paracentral-rh,0.14918190567853706,0.13570741097208855,0.13859480269489893,0.11164581328200192,0.18286814244465832,0.0904716073147257,0.11164581328200192,0.07988450433108758
pericalcarine-lh,0.13005050505050506,0.027146464646464648,0.21906565656565657,0.26515151515151514,0.05808080808080808,0.2765151515151515,0.011363636363636364,0.012626262626262626
rostralanteriorcingulate-lh,0.10201511335012595,0.18639798488664988,0.08816120906801007,0.05289672544080604,0.1486146095717884,0.02518891687657431,0.21914357682619648,0.17758186397984888
rostralanteriorcingulate-rh,0.07606973058637084,0.18225039619651348,0.058637083993660855,0.014263074484944533,0.1347068145800317,0.028526148969889066,0.2266244057052298,0.27892234548335976
