,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.1414141414141414,0.08080808080808081,0.13636363636363635,0.08080808080808081,0.1414141414141414,0.14646464646464646,0.13636363636363635,0.13636363636363635
parstriangularis-rh,0.128,0.12,0.128,0.112,0.128,0.128,0.128,0.128
postcentral-lh,0.14213197969543148,0.08121827411167512,0.13705583756345177,0.08121827411167512,0.14213197969543148,0.14213197969543148,0.13705583756345177,0.13705583756345177
postcentral-rh,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394
precentral-lh,0.1414141414141414,0.08080808080808081,0.13636363636363635,0.08080808080808081,0.1414141414141414,0.14646464646464646,0.13636363636363635,0.13636363636363635
superiorparietal-lh,0.1414141414141414,0.08080808080808081,0.13636363636363635,0.08080808080808081,0.1414141414141414,0.14646464646464646,0.13636363636363635,0.13636363636363635
superiortemporal-lh,0.14136125654450263,0.08376963350785341,0.13612565445026178,0.08376963350785341,0.14136125654450263,0.14136125654450263,0.13612565445026178,0.13612565445026178
supramarginal-lh,0.14213197969543148,0.08121827411167512,0.13705583756345177,0.08121827411167512,0.14213197969543148,0.14213197969543148,0.13705583756345177,0.13705583756345177
