,frontalpole-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.387584767866458,0.2509128847157016,0.0,0.0,0.0,0.1267605633802817,0.1643192488262911,0.07042253521126761
frontalpole-rh,0.2905727923627685,0.45346062052505964,0.0,0.0,0.0,0.09606205250596658,0.10978520286396182,0.050119331742243436
fusiform-rh,0.0,0.0,0.5769230769230769,0.08275058275058275,0.34032634032634035,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.13009708737864079,0.6815533980582524,0.1883495145631068,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.37292464878671777,0.12899106002554278,0.49808429118773945,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.312987012987013,0.2038961038961039,0.0,0.0,0.0,0.32857142857142857,0.15454545454545454,0.0
rostralanteriorcingulate-rh,0.26547921967769295,0.15097540288379982,0.0,0.0,0.0,0.10262934690415607,0.44359626802374896,0.037319762510602206
temporalpole-rh,0.1794871794871795,0.1106612685560054,0.0,0.0,0.0,0.0,0.0620782726045884,0.6477732793522267
