,fusiform-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.1493933265925177,0.10743174924165824,0.12664307381193124,0.13498483316481294,0.12866531850353893,0.10692618806875633,0.1185540950455005,0.12740141557128412
isthmuscingulate-rh,0.12689901697944594,0.14775096812630326,0.1173666964551683,0.13136729222520108,0.11885612153708669,0.11915400655347036,0.11349419124218052,0.12511170688114387
lateraloccipital-lh,0.13049163179916318,0.10198744769874477,0.15271966527196654,0.13467573221757323,0.10930962343096234,0.10904811715481172,0.13781380753138076,0.12395397489539749
lingual-lh,0.13693051667090864,0.11224230083990837,0.13285823364723848,0.1501654364978366,0.11529651310766098,0.11046067701705269,0.1214049376431662,0.12064138457622804
parahippocampal-lh,0.12985343275906402,0.10208279763435331,0.10748264335304705,0.11596811519670866,0.19465158138338903,0.10773977886346105,0.10311133967600926,0.1391103111339676
parahippocampal-rh,0.12070906021384356,0.11254924029262803,0.11902082160945414,0.12324141812042769,0.12014631401238042,0.16404051772650535,0.10889138998311762,0.13140123804164322
pericalcarine-lh,0.12889755011135856,0.10439866369710468,0.1450445434298441,0.13112472160356348,0.11108017817371937,0.10606904231625836,0.14894209354120266,0.12444320712694877
pericalcarine-rh,0.12762148337595908,0.10639386189258312,0.12173913043478261,0.12020460358056266,0.13836317135549872,0.11790281329923273,0.11585677749360614,0.15191815856777494
