,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.37724982001439883,0.13246940244780417,0.0,0.05759539236861051,0.10223182145428365,0.0,0.15334773218142547,0.1771058315334773
frontalpole-rh,0.15309446254071662,0.33794788273615634,0.0,0.02687296416938111,0.15146579804560262,0.0,0.11726384364820847,0.21335504885993486
isthmuscingulate-rh,0.0,0.0,0.6206521739130435,0.0,0.0,0.3793478260869565,0.0,0.0
lateralorbitofrontal-rh,0.08097165991902834,0.03340080971659919,0.0,0.5253036437246964,0.2034412955465587,0.0,0.15688259109311742,0.0
medialorbitofrontal-rh,0.11042944785276074,0.14263803680981596,0.0,0.1526073619631902,0.33588957055214724,0.0,0.1549079754601227,0.10352760736196319
parahippocampal-rh,0.0,0.0,0.36298568507157464,0.0,0.0,0.6104294478527608,0.0,0.026584867075664622
rostralanteriorcingulate-lh,0.1822144725370532,0.12205754141238012,0.0,0.13164777680906714,0.17262423714036618,0.0,0.33740191804707936,0.05405405405405406
rostralanteriorcingulate-rh,0.21496130696474636,0.22184006878761822,0.0,0.0,0.117798796216681,0.02407566638005159,0.055030094582975066,0.3662940670679278
