,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2695852534562212,0.2488479262672811,0.16129032258064516,0.029953917050691243,0.0967741935483871,0.0944700460829493,0.06912442396313365,0.029953917050691243
frontalpole-rh,0.21730382293762576,0.2937625754527163,0.12072434607645875,0.01609657947686117,0.06438631790744467,0.07847082494969819,0.11871227364185111,0.09054325955734406
insula-lh,0.14977973568281938,0.1277533039647577,0.24669603524229075,0.1277533039647577,0.1762114537444934,0.15638766519823788,0.015418502202643172,0.0
isthmuscingulate-rh,0.022821576763485476,0.008298755186721992,0.11618257261410789,0.3070539419087137,0.21991701244813278,0.26348547717842324,0.06224066390041494,0.0
parahippocampal-lh,0.07476635514018691,0.056074766355140186,0.14579439252336449,0.19813084112149532,0.29906542056074764,0.20934579439252338,0.016822429906542057,0.0
parahippocampal-rh,0.058084772370486655,0.054945054945054944,0.10832025117739404,0.20565149136577707,0.17582417582417584,0.3218210361067504,0.07535321821036106,0.0
rostralanteriorcingulate-lh,0.09868421052631579,0.1875,0.023026315789473683,0.10526315789473684,0.03618421052631579,0.16447368421052633,0.27631578947368424,0.10855263157894737
rostralanteriorcingulate-rh,0.0949367088607595,0.2974683544303797,0.0,0.0,0.0,0.0,0.22151898734177214,0.3860759493670886
