,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,parahippocampal-rh,pericalcarine-lh,superiorparietal-lh
cuneus-lh,0.2682926829268293,0.0,0.0,0.27439024390243905,0.0,0.18292682926829268,0.27439024390243905,0.0
frontalpole-lh,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.4954128440366973,0.0,0.5045871559633027,0.0,0.0,0.0
isthmuscingulate-rh,0.14018691588785046,0.0,0.0,0.3395638629283489,0.018691588785046728,0.19937694704049844,0.27414330218068533,0.028037383177570093
medialorbitofrontal-lh,0.0,0.13966480446927373,0.30726256983240224,0.0223463687150838,0.5027932960893855,0.0,0.027932960893854747,0.0
parahippocampal-rh,0.13278008298755187,0.0,0.0,0.27385892116182575,0.0,0.3775933609958506,0.17842323651452283,0.03734439834024896
pericalcarine-lh,0.16917293233082706,0.0,0.0,0.3233082706766917,0.02631578947368421,0.15413533834586465,0.32706766917293234,0.0
superiorparietal-lh,0.0,0.0,0.0,0.32142857142857145,0.0,0.32142857142857145,0.07142857142857142,0.2857142857142857
