,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.14285714285714285,0.12698412698412698,0.06349206349206349,0.14285714285714285,0.12698412698412698
caudalmiddlefrontal-rh,0.11538461538461539,0.14102564102564102,0.11538461538461539,0.15384615384615385,0.10256410256410256,0.08974358974358974,0.15384615384615385,0.1282051282051282
parsopercularis-lh,0.11666666666666667,0.11666666666666667,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.13333333333333333,0.11666666666666667
postcentral-rh,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.14473684210526316,0.11842105263157894,0.07894736842105263,0.14473684210526316,0.13157894736842105
rostralmiddlefrontal-lh,0.11538461538461539,0.11538461538461539,0.17307692307692307,0.1346153846153846,0.17307692307692307,0.038461538461538464,0.1346153846153846,0.11538461538461539
superiorparietal-rh,0.12244897959183673,0.14285714285714285,0.10204081632653061,0.14285714285714285,0.08163265306122448,0.12244897959183673,0.14285714285714285,0.14285714285714285
superiortemporal-lh,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.14473684210526316,0.11842105263157894,0.07894736842105263,0.14473684210526316,0.13157894736842105
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.14492753623188406,0.11594202898550725,0.07246376811594203,0.14492753623188406,0.13043478260869565
