,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.14285714285714285,0.12698412698412698,0.06349206349206349,0.14285714285714285,0.12698412698412698
caudalmiddlefrontal-rh,0.1111111111111111,0.1728395061728395,0.1111111111111111,0.14814814814814814,0.09876543209876543,0.08641975308641975,0.14814814814814814,0.12345679012345678
parsopercularis-lh,0.0958904109589041,0.0958904109589041,0.2054794520547945,0.1506849315068493,0.2054794520547945,0.0410958904109589,0.1095890410958904,0.0958904109589041
postcentral-rh,0.0989010989010989,0.10989010989010989,0.16483516483516483,0.18681318681318682,0.14285714285714285,0.06593406593406594,0.12087912087912088,0.10989010989010989
rostralmiddlefrontal-lh,0.08823529411764706,0.08823529411764706,0.19117647058823528,0.1323529411764706,0.27941176470588236,0.029411764705882353,0.10294117647058823,0.08823529411764706
superiorparietal-rh,0.1111111111111111,0.12962962962962962,0.09259259259259259,0.12962962962962962,0.07407407407407407,0.2037037037037037,0.12962962962962962,0.12962962962962962
superiortemporal-lh,0.11842105263157894,0.13157894736842105,0.13157894736842105,0.14473684210526316,0.11842105263157894,0.07894736842105263,0.14473684210526316,0.13157894736842105
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.14492753623188406,0.11594202898550725,0.07246376811594203,0.14492753623188406,0.13043478260869565
