,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.925,0.0,0.0,0.0,0.0,0.075,0.0,0.0
frontalpole-lh,0.0,0.42822966507177035,0.05741626794258373,0.41866028708133973,0.045454545454545456,0.0,0.03110047846889952,0.019138755980861243
frontalpole-rh,0.0,0.32,0.29333333333333333,0.32,0.06666666666666667,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.3852813852813853,0.05194805194805195,0.42424242424242425,0.049783549783549784,0.006493506493506494,0.05627705627705628,0.025974025974025976
medialorbitofrontal-rh,0.0,0.08823529411764706,0.01764705882352941,0.11176470588235295,0.4117647058823529,0.0,0.0,0.37058823529411766
parahippocampal-lh,0.0031847133757961785,0.0,0.0,0.028662420382165606,0.0,0.6337579617834395,0.3343949044585987,0.0
parahippocampal-rh,0.0,0.06181818181818182,0.0,0.10909090909090909,0.0,0.36,0.4690909090909091,0.0
rostralanteriorcingulate-rh,0.0,0.0213903743315508,0.0,0.0427807486631016,0.3155080213903743,0.0,0.0,0.6203208556149733
