,cuneus-lh,frontalpole-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.21261607428754403,0.03650336215177714,0.1312840217739353,0.17323086775536342,0.07396733909702209,0.07909061799551713,0.15241754723022735,0.1408901697086135
frontalpole-lh,0.08149171270718232,0.3860497237569061,0.09323204419889503,0.05179558011049724,0.1270718232044199,0.05662983425414365,0.08632596685082873,0.11740331491712708
isthmuscingulate-rh,0.12058465286236297,0.038672350791717415,0.21376370280146162,0.12758830694275275,0.07978075517661389,0.14098660170523752,0.1348964677222899,0.14372716199756394
lateraloccipital-lh,0.1757028112449799,0.023761713520749666,0.142904953145917,0.2001338688085676,0.06626506024096386,0.09337349397590361,0.15495314591700135,0.142904953145917
lateraloccipital-rh,0.09302325581395349,0.06976744186046512,0.10665597433841219,0.07939053728949479,0.26663993584603046,0.07538091419406576,0.12991178829190056,0.17923015236567763
parahippocampal-rh,0.09462809917355372,0.028925619834710745,0.18223140495867768,0.10867768595041322,0.07644628099173553,0.2652892561983471,0.11859504132231405,0.12520661157024793
pericalcarine-lh,0.14439987658130207,0.0367170626349892,0.1410058623881518,0.14131440913298365,0.1005862388151805,0.09225547670472077,0.19870410367170627,0.14501697007096576
pericalcarine-rh,0.125180688060133,0.04452153801676785,0.14021393466319745,0.1222896790980052,0.12922810060711187,0.09280138768430182,0.1358774212200058,0.209887250650477
