,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.3275862068965517,0.1206896551724138,0.20689655172413793,0.3448275862068966,0.0,0.0,0.0,0.0
frontalpole-rh,0.036734693877551024,0.8448979591836735,0.0,0.07755102040816327,0.0,0.0,0.04081632653061224,0.0
fusiform-rh,0.01858736059479554,0.0,0.3066914498141264,0.22304832713754646,0.046468401486988845,0.022304832713754646,0.14312267657992564,0.23977695167286245
inferiortemporal-rh,0.04065040650406504,0.034552845528455285,0.24390243902439024,0.2845528455284553,0.044715447154471545,0.032520325203252036,0.13821138211382114,0.18089430894308944
insula-rh,0.0,0.0,0.15,0.10625,0.34375,0.06875,0.0625,0.26875
medialorbitofrontal-lh,0.0,0.0,0.1282051282051282,0.1794871794871795,0.16666666666666666,0.2948717948717949,0.0,0.23076923076923078
parahippocampal-rh,0.0,0.022857142857142857,0.23714285714285716,0.21142857142857144,0.03428571428571429,0.0,0.3171428571428571,0.17714285714285713
temporalpole-rh,0.0,0.0,0.25684210526315787,0.17684210526315788,0.0968421052631579,0.03368421052631579,0.11789473684210526,0.3178947368421053
