,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.7108262108262108,0.0014245014245014246,0.017094017094017096,0.0,0.07264957264957266,0.004273504273504274,0.12108262108262108,0.07264957264957266
frontalpole-lh,0.0,0.48472906403940885,0.05024630541871921,0.2660098522167488,0.08078817733990148,0.05123152709359606,0.04334975369458128,0.023645320197044337
frontalpole-rh,0.00802407221664995,0.04914744232698094,0.45035105315947843,0.15446339017051153,0.24874623871614845,0.003009027081243731,0.031093279839518557,0.055165496489468405
medialorbitofrontal-lh,0.0,0.2303839732888147,0.1285475792988314,0.4048414023372287,0.14440734557595994,0.03923205342237062,0.034223706176961605,0.018363939899833055
medialorbitofrontal-rh,0.033764367816091954,0.05316091954022988,0.17959770114942528,0.11709770114942529,0.47844827586206895,0.0014367816091954023,0.03017241379310345,0.10632183908045977
parahippocampal-lh,0.001088139281828074,0.051142546245919476,0.00544069640914037,0.05767138193688792,0.004352557127312296,0.7072905331882481,0.11425462459194777,0.058759521218716
parahippocampal-rh,0.08070500927643785,0.05009276437847866,0.0287569573283859,0.04359925788497217,0.03896103896103896,0.09183673469387756,0.6178107606679035,0.04823747680890538
rostralanteriorcingulate-rh,0.058385093167701865,0.01987577639751553,0.07080745341614907,0.01987577639751553,0.1763975155279503,0.0670807453416149,0.062111801242236024,0.5254658385093167
