,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.411214953271028,0.009345794392523364,0.07476635514018691,0.11214953271028037,0.0,0.12149532710280374,0.11214953271028037,0.1588785046728972
caudalmiddlefrontal-rh,0.06451612903225806,0.5483870967741935,0.06451612903225806,0.1935483870967742,0.0,0.03225806451612903,0.0967741935483871,0.0
parsopercularis-lh,0.09230769230769231,0.046153846153846156,0.5384615384615384,0.1076923076923077,0.06153846153846154,0.1076923076923077,0.0,0.046153846153846156
postcentral-rh,0.12037037037037036,0.05555555555555555,0.05555555555555555,0.3148148148148148,0.046296296296296294,0.17592592592592593,0.07407407407407407,0.1574074074074074
superiorparietal-lh,0.0,0.0,0.10526315789473684,0.18421052631578946,0.5263157894736842,0.18421052631578946,0.0,0.0
superiorparietal-rh,0.12389380530973451,0.008849557522123894,0.061946902654867256,0.1592920353982301,0.061946902654867256,0.3185840707964602,0.09734513274336283,0.168141592920354
superiortemporal-rh,0.13793103448275862,0.08045977011494253,0.0,0.09195402298850575,0.0,0.08045977011494253,0.45977011494252873,0.14942528735632185
supramarginal-rh,0.18888888888888888,0.0,0.022222222222222223,0.14444444444444443,0.0,0.2,0.14444444444444443,0.3
