,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.11627906976744186,0.11627906976744186
caudalmiddlefrontal-rh,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.10909090909090909,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.10909090909090909
parstriangularis-rh,0.14285714285714285,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.11904761904761904
postcentral-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
rostralmiddlefrontal-lh,0.11666666666666667,0.13333333333333333,0.1,0.1,0.16666666666666666,0.15,0.13333333333333333,0.1
rostralmiddlefrontal-rh,0.125,0.125,0.10714285714285714,0.10714285714285714,0.16071428571428573,0.14285714285714285,0.125,0.10714285714285714
superiortemporal-lh,0.12727272727272726,0.12727272727272726,0.10909090909090909,0.10909090909090909,0.14545454545454545,0.14545454545454545,0.12727272727272726,0.10909090909090909
superiortemporal-rh,0.14285714285714285,0.11904761904761904,0.11904761904761904,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.11904761904761904
