,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1794871794871795,0.05128205128205128,0.16666666666666666,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.07692307692307693,0.14102564102564102
caudalmiddlefrontal-rh,0.13333333333333333,0.1,0.1,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
parstriangularis-rh,0.19230769230769232,0.05128205128205128,0.1794871794871795,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.0641025641025641,0.1282051282051282
precentral-rh,0.140625,0.0625,0.125,0.140625,0.140625,0.140625,0.09375,0.15625
rostralmiddlefrontal-lh,0.140625,0.0625,0.125,0.140625,0.140625,0.140625,0.09375,0.15625
rostralmiddlefrontal-rh,0.140625,0.0625,0.125,0.140625,0.140625,0.140625,0.09375,0.15625
superiortemporal-lh,0.125,0.09375,0.09375,0.125,0.125,0.125,0.15625,0.15625
superiortemporal-rh,0.14285714285714285,0.05714285714285714,0.12857142857142856,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.08571428571428572,0.15714285714285714
