,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1350210970464135,0.10126582278481013,0.11392405063291139,0.1308016877637131,0.13924050632911392,0.1308016877637131,0.10970464135021098,0.13924050632911392
caudalmiddlefrontal-rh,0.1036036036036036,0.14414414414414414,0.09009009009009009,0.10810810810810811,0.15315315315315314,0.13963963963963963,0.15765765765765766,0.1036036036036036
parstriangularis-rh,0.13425925925925927,0.09722222222222222,0.1527777777777778,0.125,0.125,0.12962962962962962,0.10185185185185185,0.13425925925925927
postcentral-rh,0.13178294573643412,0.10465116279069768,0.10852713178294573,0.13178294573643412,0.13565891472868216,0.13178294573643412,0.11627906976744186,0.13953488372093023
rostralmiddlefrontal-lh,0.11231884057971014,0.12681159420289856,0.09420289855072464,0.11594202898550725,0.15579710144927536,0.14130434782608695,0.14130434782608695,0.11231884057971014
rostralmiddlefrontal-rh,0.11481481481481481,0.11851851851851852,0.1,0.11851851851851852,0.15185185185185185,0.14444444444444443,0.13333333333333333,0.11851851851851852
superiortemporal-lh,0.1085972850678733,0.14027149321266968,0.08597285067873303,0.1085972850678733,0.1493212669683258,0.13574660633484162,0.1583710407239819,0.11312217194570136
superiortemporal-rh,0.13445378151260504,0.10084033613445378,0.1092436974789916,0.13025210084033614,0.13865546218487396,0.13445378151260504,0.1134453781512605,0.13865546218487396
