,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.149812734082397,0.11235955056179775,0.10861423220973783,0.12734082397003746,0.12734082397003746,0.14232209737827714,0.09737827715355805,0.1348314606741573
caudalmiddlefrontal-rh,0.09824561403508772,0.1824561403508772,0.056140350877192984,0.10877192982456141,0.1368421052631579,0.1368421052631579,0.16842105263157894,0.11228070175438597
parstriangularis-rh,0.1596244131455399,0.09389671361502347,0.14553990610328638,0.13145539906103287,0.11737089201877934,0.13615023474178403,0.07981220657276995,0.13615023474178403
precentral-rh,0.125,0.11538461538461539,0.08653846153846154,0.14743589743589744,0.1282051282051282,0.14743589743589744,0.10576923076923077,0.14423076923076922
rostralmiddlefrontal-lh,0.10903426791277258,0.13707165109034267,0.06542056074766354,0.12461059190031153,0.1557632398753894,0.14018691588785046,0.14018691588785046,0.1277258566978193
rostralmiddlefrontal-rh,0.11494252873563218,0.13218390804597702,0.07758620689655173,0.13505747126436782,0.12931034482758622,0.15517241379310345,0.11781609195402298,0.13793103448275862
superiortemporal-lh,0.09285714285714286,0.16071428571428573,0.05,0.10714285714285714,0.14642857142857144,0.13214285714285715,0.18928571428571428,0.12142857142857143
superiortemporal-rh,0.12413793103448276,0.1206896551724138,0.0896551724137931,0.13448275862068965,0.12758620689655173,0.1482758620689655,0.10689655172413794,0.1482758620689655
