,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.13043478260869565,0.15217391304347827,0.13043478260869565,0.10869565217391304,0.15217391304347827
caudalmiddlefrontal-rh,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.15384615384615385
parstriangularis-rh,0.13513513513513514,0.10810810810810811,0.10810810810810811,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.13513513513513514
postcentral-rh,0.14,0.08,0.1,0.14,0.14,0.14,0.1,0.16
rostralmiddlefrontal-lh,0.125,0.1,0.1,0.125,0.15,0.125,0.125,0.15
rostralmiddlefrontal-rh,0.1276595744680851,0.0851063829787234,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.14893617021276595,0.10638297872340426,0.14893617021276595
superiortemporal-lh,0.11538461538461539,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.15384615384615385
superiortemporal-rh,0.13043478260869565,0.08695652173913043,0.10869565217391304,0.13043478260869565,0.15217391304347827,0.13043478260869565,0.10869565217391304,0.15217391304347827
