,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.11764705882352941,0.1323529411764706,0.10294117647058823,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.11764705882352941,0.1323529411764706
caudalmiddlefrontal-rh,0.11290322580645161,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.14516129032258066,0.12903225806451613
parstriangularis-rh,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11290322580645161,0.12903225806451613
precentral-lh,0.11594202898550725,0.13043478260869565,0.10144927536231885,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
rostralmiddlefrontal-lh,0.11594202898550725,0.13043478260869565,0.10144927536231885,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
rostralmiddlefrontal-rh,0.11594202898550725,0.13043478260869565,0.10144927536231885,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
superiortemporal-lh,0.10714285714285714,0.125,0.08928571428571429,0.125,0.125,0.125,0.17857142857142858,0.125
superiortemporal-rh,0.11594202898550725,0.13043478260869565,0.10144927536231885,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
