,bankssts-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.8505263157894737,0.08842105263157894,0.0,0.0,0.035789473684210524,0.0,0.002105263157894737,0.023157894736842106
entorhinal-rh,0.08705357142857142,0.578125,0.0,0.03125,0.05803571428571429,0.0,0.12946428571428573,0.11607142857142858
frontalpole-lh,0.0,0.0,0.8280922431865828,0.09014675052410902,0.0,0.0,0.08176100628930817,0.0
frontalpole-rh,0.0,0.019169329073482427,0.05910543130990415,0.5686900958466453,0.26517571884984026,0.0,0.0878594249201278,0.0
rostralanteriorcingulate-rh,0.025525525525525526,0.036036036036036036,0.0,0.24174174174174173,0.6516516516516516,0.018018018018018018,0.02702702702702703,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.03333333333333333,0.92,0.04666666666666667,0.0
temporalpole-rh,0.0017574692442882249,0.10017574692442882,0.06502636203866433,0.08963093145869948,0.02460456942003515,0.022847100175746926,0.5992970123022847,0.09666080843585237
transversetemporal-rh,0.02356020942408377,0.13350785340314136,0.0,0.0,0.0,0.0,0.17015706806282724,0.6727748691099477
