,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4184331797235023,0.1456221198156682,0.018433179723502304,0.11152073732718894,0.1456221198156682,0.10691244239631337,0.02857142857142857,0.02488479262672811
frontalpole-rh,0.10605074821080027,0.225113858165257,0.01951854261548471,0.15224463240078073,0.17436564736499674,0.1652569941444372,0.06766428106701367,0.08978529603122967
insula-lh,0.017350157728706624,0.04889589905362776,0.4022082018927445,0.050473186119873815,0.07097791798107256,0.052050473186119876,0.250788643533123,0.10725552050473186
lateralorbitofrontal-rh,0.09009628610729023,0.17056396148555708,0.019944979367262722,0.18707015130674004,0.15474552957359008,0.1767537826685007,0.08253094910591471,0.11829436038514443
medialorbitofrontal-rh,0.10892480674631061,0.17779339423752635,0.03162333099086437,0.14476458186929023,0.22276879831342233,0.1510892480674631,0.07659873506676036,0.08643710470836262
parsorbitalis-rh,0.08428093645484949,0.17525083612040135,0.02073578595317726,0.1665551839464883,0.15384615384615385,0.21739130434782608,0.07625418060200669,0.10568561872909699
rostralanteriorcingulate-lh,0.028448275862068967,0.10344827586206896,0.1267241379310345,0.11293103448275862,0.10431034482758621,0.10862068965517241,0.2543103448275862,0.16120689655172413
rostralanteriorcingulate-rh,0.03234042553191489,0.13446808510638297,0.04425531914893617,0.15829787234042553,0.11659574468085106,0.1472340425531915,0.14212765957446807,0.2246808510638298
