,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,insula-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.386314421827631,0.18969250757903855,0.04157644001732352,0.02338674750974448,0.0,0.0,0.1689042875703768,0.19012559549588567
frontalpole-rh,0.21686746987951808,0.35040160642570284,0.0677710843373494,0.025100401606425703,0.0,0.0,0.1686746987951807,0.17118473895582328
fusiform-lh,0.06121091151031271,0.08715901530272788,0.5588822355289421,0.17697937458416502,0.039254823685961414,0.0,0.029940119760479042,0.046573519627411845
insula-lh,0.036818851251840944,0.035346097201767304,0.19293078055964655,0.5662739322533137,0.044182621502209134,0.07290132547864507,0.0,0.05154639175257732
insula-rh,0.0,0.0,0.0657439446366782,0.06920415224913495,0.8408304498269896,0.02422145328719723,0.0,0.0
paracentral-lh,0.0,0.0,0.0,0.12390488110137672,0.028785982478097622,0.8473091364205256,0.0,0.0
rostralanteriorcingulate-lh,0.21535063500828272,0.18663721700717836,0.025952512424075095,0.0,0.0,0.0,0.37769188293760353,0.1943677526228603
rostralanteriorcingulate-rh,0.20684803001876173,0.1599437148217636,0.03377110694183865,0.03470919324577861,0.0,0.0,0.1651031894934334,0.399624765478424
