,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,precuneus-lh,rostralanteriorcingulate-lh,superiorparietal-lh
frontalpole-lh,0.5556640625,0.2451171875,0.0,0.0,0.0,0.0,0.19921875,0.0
frontalpole-rh,0.13681318681318683,0.5774725274725274,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
fusiform-lh,0.0,0.0,0.3661701105237866,0.2340221047573282,0.33012974531475253,0.0,0.06967803940413263,0.0
isthmuscingulate-rh,0.0,0.0,0.25223802001053186,0.39863085834649814,0.23012111637704055,0.040547656661400734,0.03580832016850974,0.04265402843601896
parahippocampal-lh,0.0,0.0,0.30148992112182293,0.19412795793163892,0.39526730937773885,0.025854513584574933,0.0635407537248028,0.01971954425942156
precuneus-lh,0.0,0.0,0.0,0.04230118443316413,0.03440496333897349,0.5104342921601804,0.0,0.4128595600676819
rostralanteriorcingulate-lh,0.11080636313768513,0.28085573230938016,0.08063631376851343,0.03839824465167307,0.08063631376851343,0.0,0.4086670323642348,0.0
superiorparietal-lh,0.0,0.0,0.0,0.04411764705882353,0.024321266968325792,0.4168552036199095,0.0,0.5147058823529411
