,frontalpole-lh,frontalpole-rh,insula-lh,paracentral-lh,paracentral-rh,precuneus-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.5338181818181819,0.16727272727272727,0.0,0.0,0.0,0.0,0.07563636363636364,0.22327272727272726
frontalpole-rh,0.1412639405204461,0.48946716232961585,0.0,0.0,0.0,0.0,0.15055762081784388,0.21871127633209417
insula-lh,0.0,0.0,0.6179427687548337,0.18252126836813612,0.10208816705336426,0.0,0.0765661252900232,0.02088167053364269
paracentral-lh,0.0,0.0,0.10681399631675875,0.4880294659300184,0.3342541436464088,0.06675874769797421,0.004143646408839779,0.0
paracentral-rh,0.0,0.0,0.060781476121562955,0.34539315002411963,0.48721659430776654,0.10660877954655089,0.0,0.0
precuneus-lh,0.0,0.0,0.0,0.12677304964539007,0.19237588652482268,0.6808510638297872,0.0,0.0
rostralanteriorcingulate-lh,0.09532538955087076,0.21906507791017416,0.09074243813015583,0.01008249312557287,0.0,0.0,0.37763519706691107,0.2071494042163153
rostralanteriorcingulate-rh,0.19805194805194806,0.2305194805194805,0.01753246753246753,0.0,0.0,0.0,0.14805194805194805,0.40584415584415584
