,frontalpole-rh,insula-lh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,posteriorcingulate-lh,posteriorcingulate-rh
frontalpole-rh,0.5960324616771867,0.0,0.1018935978358882,0.0,0.0,0.16411181244364292,0.0,0.13796212804328223
insula-lh,0.0,0.6776255707762557,0.0,0.0,0.0547945205479452,0.26757990867579906,0.0,0.0
isthmuscingulate-rh,0.05312646920545369,0.0,0.3714151386929948,0.08133521391631406,0.14950634696755993,0.05312646920545369,0.15044663845792194,0.14104372355430184
paracentral-lh,0.0,0.0,0.08938839519079979,0.36905384213277576,0.23209618400418192,0.0,0.17198118139048615,0.1374803972817564
paracentral-rh,0.0,0.02533783783783784,0.13429054054054054,0.1883445945945946,0.28673986486486486,0.013513513513513514,0.19045608108108109,0.16131756756756757
parahippocampal-lh,0.1351947097722263,0.21381337252020574,0.08302718589272594,0.0,0.024981631153563555,0.5429831006612784,0.0,0.0
posteriorcingulate-lh,0.0,0.0,0.13557894736842105,0.13936842105263159,0.19157894736842104,0.0,0.2871578947368421,0.2463157894736842
posteriorcingulate-rh,0.06030744974379188,0.0,0.11824990145841545,0.10524241229798975,0.15214820654316122,0.0,0.22979897516752068,0.334253054789121
