,frontalpole-rh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-rh,parstriangularis-rh,pericalcarine-rh,temporalpole-rh
frontalpole-rh,0.7572815533980582,0.0,0.0,0.04854368932038835,0.04854368932038835,0.0,0.08737864077669903,0.05825242718446602
fusiform-rh,0.0,0.47297297297297297,0.17567567567567569,0.0945945945945946,0.1554054054054054,0.0,0.10135135135135136,0.0
inferiortemporal-rh,0.0,0.22012578616352202,0.5534591194968553,0.0,0.050314465408805034,0.0,0.1761006289308176,0.0
lingual-rh,0.08108108108108109,0.05405405405405406,0.0,0.43243243243243246,0.4144144144144144,0.018018018018018018,0.0,0.0
parahippocampal-rh,0.061224489795918366,0.07482993197278912,0.08163265306122448,0.3197278911564626,0.4489795918367347,0.013605442176870748,0.0,0.0
parstriangularis-rh,0.0,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.8958333333333334,0.0,0.0
pericalcarine-rh,0.05303030303030303,0.1590909090909091,0.2196969696969697,0.0,0.0,0.0,0.553030303030303,0.015151515151515152
temporalpole-rh,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.9230769230769231
