,frontalpole-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6395348837209303,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.05813953488372093,0.03488372093023256,0.03488372093023256
medialorbitofrontal-lh,0.047619047619047616,0.49523809523809526,0.13333333333333333,0.13333333333333333,0.17142857142857143,0.01904761904761905,0.0,0.0
medialorbitofrontal-rh,0.0898876404494382,0.0898876404494382,0.43820224719101125,0.02247191011235955,0.056179775280898875,0.0449438202247191,0.0,0.25842696629213485
parsorbitalis-lh,0.04938271604938271,0.18518518518518517,0.024691358024691357,0.691358024691358,0.0,0.012345679012345678,0.037037037037037035,0.0
parsorbitalis-rh,0.0975609756097561,0.2804878048780488,0.13414634146341464,0.024390243902439025,0.4024390243902439,0.0,0.06097560975609756,0.0
parstriangularis-lh,0.012048192771084338,0.0,0.04819277108433735,0.08433734939759036,0.0,0.5903614457831325,0.2289156626506024,0.03614457831325301
rostralanteriorcingulate-lh,0.07042253521126761,0.0,0.0,0.09859154929577464,0.04225352112676056,0.2112676056338028,0.5774647887323944,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.3125,0.0,0.0,0.020833333333333332,0.0,0.6666666666666666
