,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh
inferiorparietal-rh,0.18658892128279883,0.10204081632653061,0.12244897959183673,0.12244897959183673,0.09037900874635568,0.13994169096209913,0.10787172011661808,0.1282798833819242
parsopercularis-lh,0.11217948717948718,0.33974358974358976,0.057692307692307696,0.1282051282051282,0.14423076923076922,0.057692307692307696,0.10256410256410256,0.057692307692307696
postcentral-lh,0.1626984126984127,0.07142857142857142,0.15873015873015872,0.09126984126984126,0.05555555555555555,0.1626984126984127,0.1388888888888889,0.15873015873015872
postcentral-rh,0.16666666666666666,0.14814814814814814,0.09259259259259259,0.18888888888888888,0.13333333333333333,0.1037037037037037,0.06666666666666667,0.1
rostralmiddlefrontal-rh,0.14553990610328638,0.20657276995305165,0.06572769953051644,0.16901408450704225,0.215962441314554,0.06572769953051644,0.06572769953051644,0.06572769953051644
superiorfrontal-rh,0.16549295774647887,0.06338028169014084,0.14788732394366197,0.09859154929577464,0.04929577464788732,0.18309859154929578,0.13028169014084506,0.1619718309859155
superiorparietal-lh,0.13725490196078433,0.12549019607843137,0.13725490196078433,0.07058823529411765,0.054901960784313725,0.13725490196078433,0.19607843137254902,0.1411764705882353
superiorparietal-rh,0.16417910447761194,0.06716417910447761,0.15298507462686567,0.10074626865671642,0.05223880597014925,0.16417910447761194,0.13432835820895522,0.16417910447761194
