,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.39285714285714285,0.0,0.17857142857142858,0.14285714285714285,0.0,0.10714285714285714,0.0,0.17857142857142858
Pz,0.0,0.5102040816326531,0.4897959183673469,0.0,0.0,0.0,0.0,0.0
F4,0.04225352112676056,0.36619718309859156,0.5915492957746479,0.0,0.0,0.0,0.0,0.0
AF7,0.04,0.0,0.0,0.26,0.18,0.09333333333333334,0.18,0.24666666666666667
FC3,0.015873015873015872,0.0,0.0,0.23809523809523808,0.2222222222222222,0.09523809523809523,0.2222222222222222,0.20634920634920634
P2,0.07142857142857142,0.0,0.0,0.21428571428571427,0.15714285714285714,0.2,0.14285714285714285,0.21428571428571427
FC4,0.007936507936507936,0.0,0.0,0.23809523809523808,0.23015873015873015,0.0873015873015873,0.23015873015873015,0.20634920634920634
AF4,0.050724637681159424,0.0,0.0,0.2536231884057971,0.16666666666666666,0.10144927536231885,0.16666666666666666,0.2608695652173913
