,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.2647058823529412,0.0,0.0,0.25,0.0,0.25,0.23529411764705882
F4,0.0,0.022727272727272728,0.75,0.22727272727272727,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.48148148148148145,0.5185185185185185,0.0,0.0,0.0,0.0
FC3,0.0,0.13761467889908258,0.0,0.0,0.28440366972477066,0.0,0.29357798165137616,0.28440366972477066
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.11450381679389313,0.0,0.0,0.2366412213740458,0.0,0.4122137404580153,0.2366412213740458
AF4,0.0,0.13333333333333333,0.0,0.0,0.2857142857142857,0.0,0.29523809523809524,0.2857142857142857
