,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.35,0.0,0.35,0.3,0.0,0.0,0.0,0.0
Pz,0.0,0.25153374233128833,0.0,0.0,0.22699386503067484,0.15950920245398773,0.15337423312883436,0.2085889570552147
F4,0.18181818181818182,0.0,0.4155844155844156,0.4025974025974026,0.0,0.0,0.0,0.0
AF7,0.1625,0.0,0.4,0.4375,0.0,0.0,0.0,0.0
FC3,0.0,0.21693121693121692,0.0,0.0,0.24338624338624337,0.14814814814814814,0.164021164021164,0.2275132275132275
P2,0.0,0.20588235294117646,0.0,0.0,0.20588235294117646,0.19852941176470587,0.19117647058823528,0.19852941176470587
FC4,0.0,0.18,0.0,0.0,0.21333333333333335,0.18666666666666668,0.20666666666666667,0.21333333333333335
AF4,0.0,0.20105820105820105,0.0,0.0,0.24338624338624337,0.14814814814814814,0.1693121693121693,0.23809523809523808
