,FT9,Pz,F4,AF7,FC3,P2,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.6451612903225806,0.1935483870967742,0.0,0.16129032258064516,0.0,0.0
AF7,0.0,0.0,0.25,0.375,0.0,0.34375,0.03125,0.0
FC3,0.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.0,0.5111111111111111
P2,0.0,0.0,0.14583333333333334,0.25,0.0,0.5833333333333334,0.020833333333333332,0.0
FC4,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0
AF4,0.0,0.0,0.0,0.0,0.3709677419354839,0.0,0.0,0.6290322580645161
