,Fp1,T8,F4,F8,Fp2,AF7,P1,PO8
Fp1,0.30120481927710846,0.0,0.0,0.30120481927710846,0.3132530120481928,0.0,0.0,0.08433734939759036
T8,0.0,0.24,0.24,0.0,0.0,0.26,0.26,0.0
F4,0.0,0.15873015873015872,0.38095238095238093,0.0,0.0,0.19047619047619047,0.2698412698412698,0.0
F8,0.2948717948717949,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.08974358974358974
Fp2,0.30120481927710846,0.0,0.0,0.30120481927710846,0.3132530120481928,0.0,0.0,0.08433734939759036
AF7,0.0,0.21818181818181817,0.2545454545454545,0.0,0.0,0.2545454545454545,0.2727272727272727,0.0
P1,0.0,0.13043478260869565,0.20652173913043478,0.0,0.0,0.15217391304347827,0.5108695652173914,0.0
PO8,0.25925925925925924,0.0,0.0,0.25925925925925924,0.25925925925925924,0.0,0.0,0.2222222222222222
