,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2807017543859649,0.24561403508771928,0.07017543859649122,0.07017543859649122,0.14035087719298245,0.19298245614035087,0.0,0.0
inferiorparietal-rh,0.1566265060240964,0.3373493975903614,0.10843373493975904,0.0,0.1566265060240964,0.20481927710843373,0.03614457831325301,0.0
parstriangularis-rh,0.02702702702702703,0.07207207207207207,0.45045045045045046,0.0,0.09009009009009009,0.05405405405405406,0.0,0.3063063063063063
rostralmiddlefrontal-rh,0.25,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.0,0.0
superiorparietal-lh,0.07407407407407407,0.16049382716049382,0.13580246913580246,0.04938271604938271,0.2962962962962963,0.19753086419753085,0.08641975308641975,0.0
superiorparietal-rh,0.12087912087912088,0.21978021978021978,0.07692307692307693,0.03296703296703297,0.1978021978021978,0.3076923076923077,0.04395604395604396,0.0
superiortemporal-lh,0.0,0.07692307692307693,0.0,0.0,0.2692307692307692,0.11538461538461539,0.5384615384615384,0.0
superiortemporal-rh,0.0,0.0,0.4647887323943662,0.0,0.0,0.0,0.0,0.5352112676056338
