,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2246376811594203,0.16666666666666666,0.007246376811594203,0.09420289855072464,0.2028985507246377,0.11594202898550725,0.043478260869565216,0.14492753623188406
inferiorparietal-rh,0.18032786885245902,0.27049180327868855,0.02459016393442623,0.09836065573770492,0.16393442622950818,0.13114754098360656,0.03278688524590164,0.09836065573770492
parstriangularis-rh,0.0,0.05405405405405406,0.2972972972972973,0.06756756756756757,0.0,0.013513513513513514,0.28378378378378377,0.28378378378378377
rostralmiddlefrontal-rh,0.1037037037037037,0.1037037037037037,0.044444444444444446,0.22962962962962963,0.2074074074074074,0.1037037037037037,0.07407407407407407,0.13333333333333333
superiorparietal-lh,0.16766467065868262,0.11976047904191617,0.005988023952095809,0.16167664670658682,0.2934131736526946,0.09580838323353294,0.03592814371257485,0.11976047904191617
superiortemporal-lh,0.17142857142857143,0.17142857142857143,0.01904761904761905,0.11428571428571428,0.17142857142857143,0.1619047619047619,0.05714285714285714,0.13333333333333333
superiortemporal-rh,0.06363636363636363,0.045454545454545456,0.17272727272727273,0.09090909090909091,0.06363636363636363,0.05454545454545454,0.2545454545454545,0.2545454545454545
supramarginal-rh,0.12352941176470589,0.07647058823529412,0.11176470588235295,0.09411764705882353,0.12352941176470589,0.07647058823529412,0.1588235294117647,0.23529411764705882
