,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.19318181818181818,0.045454545454545456,0.07954545454545454,0.20454545454545456,0.07954545454545454,0.2159090909090909,0.0,0.18181818181818182
frontalpole-rh,0.023809523809523808,0.42857142857142855,0.0,0.11904761904761904,0.0,0.047619047619047616,0.19047619047619047,0.19047619047619047
lateralorbitofrontal-lh,0.1694915254237288,0.0,0.2033898305084746,0.13559322033898305,0.2033898305084746,0.15254237288135594,0.03389830508474576,0.1016949152542373
medialorbitofrontal-lh,0.16091954022988506,0.10344827586206896,0.04597701149425287,0.21839080459770116,0.04597701149425287,0.1839080459770115,0.0,0.2413793103448276
parsorbitalis-lh,0.14084507042253522,0.0,0.18309859154929578,0.11267605633802817,0.29577464788732394,0.1267605633802817,0.056338028169014086,0.08450704225352113
rostralanteriorcingulate-lh,0.17777777777777778,0.06666666666666667,0.06666666666666667,0.2222222222222222,0.06666666666666667,0.2,0.0,0.2
rostralanteriorcingulate-rh,0.0,0.12903225806451613,0.12903225806451613,0.0,0.25806451612903225,0.0,0.4838709677419355,0.0
rostralmiddlefrontal-lh,0.1411764705882353,0.1411764705882353,0.023529411764705882,0.2,0.023529411764705882,0.16470588235294117,0.011764705882352941,0.29411764705882354
