,bankssts-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,temporalpole-rh
bankssts-rh,0.6491228070175439,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.3333333333333333
frontalpole-lh,0.0,0.3584905660377358,0.12264150943396226,0.0,0.2641509433962264,0.25471698113207547,0.0,0.0
frontalpole-rh,0.0,0.17346938775510204,0.3163265306122449,0.0,0.14285714285714285,0.23469387755102042,0.0,0.1326530612244898
inferiortemporal-lh,0.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.23809523809523808,0.0
medialorbitofrontal-lh,0.0,0.2608695652173913,0.10869565217391304,0.0,0.358695652173913,0.2717391304347826,0.0,0.0
medialorbitofrontal-rh,0.0,0.25892857142857145,0.16964285714285715,0.0,0.25892857142857145,0.30357142857142855,0.0,0.008928571428571428
parahippocampal-lh,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0
temporalpole-rh,0.21739130434782608,0.0,0.2463768115942029,0.0,0.0,0.07246376811594203,0.0,0.463768115942029
