,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.04420549581839905,0.044802867383512544,0.03643966547192354,0.024492234169653525,0.0,0.0,0.0,0.04420549581839905,0.0,0.04420549581839905,0.0,0.0,0.032855436081242535,0.0,0.0,0.04062126642771804,0.04420549581839905,0.0,0.044802867383512544,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.04062126642771804,0.0,0.03345280764635603,0.0,0.04360812425328554,0.0,0.04420549581839905,0.0,0.02090800477897252,0.0,0.0,0.03882915173237754,0.0,0.0,0.0,0.0,0.04062126642771804,0.0,0.0,0.044802867383512544,0.044802867383512544,0.0,0.04121863799283154,0.022102747909199524,0.044802867383512544,0.04420549581839905,0.0,0.008960573476702509,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.0
F3,0.0,0.0423728813559322,0.04971751412429379,0.03446327683615819,0.023163841807909605,0.0,0.0,0.0,0.04293785310734463,0.0,0.0423728813559322,0.0,0.0,0.031073446327683617,0.0,0.0,0.0384180790960452,0.04971751412429379,0.0,0.05028248587570622,0.04180790960451977,0.0,0.0,0.0,0.0,0.0,0.0,0.03898305084745763,0.0,0.031638418079096044,0.0,0.04915254237288136,0.0,0.0423728813559322,0.0,0.01977401129943503,0.0,0.0,0.03672316384180791,0.0,0.0,0.0,0.0,0.04067796610169491,0.0,0.0,0.04463276836158192,0.04293785310734463,0.0,0.03954802259887006,0.020903954802259886,0.05084745762711865,0.04406779661016949,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.04293785310734463,0.0,0.0
F7,0.0,0.04189560439560439,0.04189560439560439,0.04120879120879121,0.02815934065934066,0.0,0.0,0.0,0.04189560439560439,0.0,0.04189560439560439,0.0,0.0,0.03777472527472527,0.0,0.0,0.04189560439560439,0.04189560439560439,0.0,0.04189560439560439,0.04189560439560439,0.0,0.0,0.0,0.0,0.0,0.0,0.04189560439560439,0.0,0.03777472527472527,0.0,0.04189560439560439,0.0,0.04189560439560439,0.0,0.02403846153846154,0.0,0.0,0.04189560439560439,0.0,0.0,0.0,0.0,0.04189560439560439,0.0,0.0,0.04189560439560439,0.04189560439560439,0.0,0.04189560439560439,0.024725274725274724,0.04189560439560439,0.04189560439560439,0.0,0.010302197802197802,0.0,0.0,0.0,0.0,0.04189560439560439,0.0,0.0
FT9,0.0,0.040117416829745595,0.040117416829745595,0.040117416829745595,0.03913894324853229,0.0,0.0,0.0,0.040117416829745595,0.0,0.040117416829745595,0.0,0.0,0.040117416829745595,0.0,0.0,0.040117416829745595,0.040117416829745595,0.0,0.040117416829745595,0.040117416829745595,0.0,0.0,0.0,0.0,0.0,0.0,0.040117416829745595,0.0,0.040117416829745595,0.0,0.040117416829745595,0.0,0.040117416829745595,0.0,0.03131115459882583,0.0,0.0,0.040117416829745595,0.0,0.0,0.0,0.0,0.040117416829745595,0.0,0.0,0.040117416829745595,0.040117416829745595,0.0,0.040117416829745595,0.03228962818003914,0.040117416829745595,0.040117416829745595,0.0,0.014677103718199608,0.0,0.0,0.0,0.0,0.040117416829745595,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.09285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.09285714285714286,0.0,0.06428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.0,0.0,0.09285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.06428571428571428,0.0,0.0,0.07857142857142857
T7,0.0,0.04440497335701599,0.044997039668442866,0.036116044997039666,0.02427471876850207,0.0,0.0,0.0,0.04440497335701599,0.0,0.04440497335701599,0.0,0.0,0.03256364712847839,0.0,0.0,0.04026050917702783,0.04440497335701599,0.0,0.044997039668442866,0.04322084073416223,0.0,0.0,0.0,0.0,0.0,0.0,0.04085257548845471,0.0,0.03315571343990527,0.0,0.04381290704558911,0.0,0.04381290704558911,0.0,0.020722320899940794,0.0,0.0,0.03848431024274719,0.0,0.0,0.0,0.0,0.04085257548845471,0.0,0.0,0.044997039668442866,0.04440497335701599,0.0,0.04144464179988159,0.021906453522794554,0.044997039668442866,0.04440497335701599,0.0,0.008880994671403197,0.0,0.0,0.0,0.0,0.04322084073416223,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011940298507462687,0.0,0.08258706467661692,0.0,0.0,0.0,0.0,0.04776119402985075,0.0,0.0,0.0,0.0845771144278607,0.0,0.0,0.0,0.07562189054726368,0.0,0.0,0.08258706467661692,0.0,0.0,0.0,0.0,0.046766169154228855,0.0,0.0845771144278607,0.0,0.07860696517412935,0.0,0.0,0.0,0.0,0.0,0.0,0.04079601990049751,0.03383084577114428,0.0,0.0,0.0845771144278607,0.0,0.0,0.0845771144278607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04975124378109453,0.0,0.06467661691542288,0.0,0.0,0.046766169154228855
