,FT9,T7,TP9,O1,F1,P5,PO7,CPz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.36283185840707965,0.26548672566371684,0.37168141592920356,0.0,0.0
F1,0.0,0.0,0.0,0.33707865168539325,0.3258426966292135,0.33707865168539325,0.0,0.0
P5,0.0,0.0,0.0,0.36283185840707965,0.26548672566371684,0.37168141592920356,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
