,FT9,T7,TP9,O1,F1,P5,PO7,CPz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.25,0.375,0.0,0.375,0.0,0.0
O1,0.0,0.0,0.10526315789473684,0.42105263157894735,0.0,0.47368421052631576,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.10526315789473684,0.42105263157894735,0.0,0.47368421052631576,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
