,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5104166666666666,0.4895833333333333,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.5053763440860215,0.4946236559139785,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
