,Fp1,T7,O1,T8,Fp2,F1,PO7,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.5128205128205128,0.0
O1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.6923076923076923,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
