,FT9,T7,O1,T8,F1,TP7,PO3,AF8
FT9,0.5512820512820513,0.0,0.0,0.0,0.0,0.44871794871794873,0.0,0.0
T7,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.5072463768115942,0.0,0.0,0.0,0.0,0.4927536231884058,0.0,0.0
PO3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
