,FT9,T7,O1,T8,F1,TP7,PO3,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.2727272727272727,0.0,0.36363636363636365,0.0,0.0,0.36363636363636365,0.0
O1,0.0,0.0,0.5604395604395604,0.0,0.0,0.43956043956043955,0.0,0.0
T8,0.0,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.5063291139240507,0.0,0.0,0.4936708860759494,0.0,0.0
PO3,0.0,0.23076923076923078,0.0,0.38461538461538464,0.0,0.0,0.38461538461538464,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
