,Fp1,F7,TP9,TP10,FT10,AF7,AF8,AF4
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.44060773480662985,0.0,0.44337016574585636,0.11602209944751381,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.3758782201405152,0.0,0.49882903981264637,0.1252927400468384,0.0,0.0,0.0
FT10,0.0,0.26380368098159507,0.0,0.3343558282208589,0.401840490797546,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
