,Fp1,TP10,FT10,AF7,F1,P1,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5460218408736349,0.0,0.4539781591263651,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.4743801652892562,0.0,0.5256198347107438,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.4935064935064935,0.5064935064935064
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.18396226415094338,0.8160377358490566
