,Fp1,F7,TP10,FT10,AF7,P1,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.6267942583732058,0.0,0.0,0.07416267942583732,0.0,0.29904306220095694,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.116,0.0,0.0,0.64,0.0,0.244,0.0
P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.36070381231671556,0.0,0.0,0.18475073313782991,0.0,0.45454545454545453,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
