,Fp1,F7,TP9,TP10,FT10,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.7146702557200538,0.0,0.10901749663526245,0.0,0.17631224764468373,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.08037578288100208,0.0,0.5281837160751566,0.0,0.3914405010438413,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.1364124597207304,0.0,0.4070891514500537,0.0,0.4564983888292159,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
