,Fp1,TP10,FT10,AF7,F1,P1,AF8,AF4
Fp1,0.5657327586206896,0.0,0.0,0.0,0.0,0.0,0.14547413793103448,0.28879310344827586
TP10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3341584158415842,0.0,0.0,0.0,0.0,0.0,0.3316831683168317,0.3341584158415842
AF4,0.40059790732436473,0.0,0.0,0.0,0.0,0.0,0.20179372197309417,0.3976083707025411
