,Fp1,F7,TP9,TP10,FT10,AF7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.5960264900662252,0.0,0.0,0.0,0.40397350993377484,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.34823091247672255,0.0,0.0,0.0,0.6517690875232774,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
