,bankssts-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,pericalcarine-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.916083916083916,0.0,0.0,0.0,0.0,0.0,0.027972027972027972,0.055944055944055944
fusiform-lh,0.0,0.5502958579881657,0.047337278106508875,0.17159763313609466,0.17159763313609466,0.05917159763313609,0.0,0.0
isthmuscingulate-rh,0.0,0.055865921787709494,0.5642458100558659,0.055865921787709494,0.07262569832402235,0.25139664804469275,0.0,0.0
lingual-lh,0.0,0.2054794520547945,0.0958904109589041,0.5616438356164384,0.02054794520547945,0.11643835616438356,0.0,0.0
parahippocampal-lh,0.0,0.2777777777777778,0.06944444444444445,0.027777777777777776,0.5694444444444444,0.05555555555555555,0.0,0.0
pericalcarine-rh,0.0,0.042105263157894736,0.2,0.042105263157894736,0.05263157894736842,0.6631578947368421,0.0,0.0
temporalpole-rh,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.19166666666666668
transversetemporal-rh,0.0707070707070707,0.0,0.0,0.0,0.0,0.0,0.1919191919191919,0.7373737373737373
