,cuneus-lh,cuneus-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
cuneus-lh,0.536144578313253,0.04819277108433735,0.0,0.03614457831325301,0.0,0.0,0.26506024096385544,0.1144578313253012
cuneus-rh,0.06593406593406594,0.42857142857142855,0.0,0.0,0.13186813186813187,0.0,0.1978021978021978,0.17582417582417584
frontalpole-lh,0.0,0.0,0.8072289156626506,0.10843373493975904,0.0,0.0,0.0,0.08433734939759036
frontalpole-rh,0.0392156862745098,0.0,0.06862745098039216,0.7450980392156863,0.0,0.0,0.14705882352941177,0.0
parahippocampal-lh,0.0,0.16666666666666666,0.0,0.0,0.6538461538461539,0.0,0.03205128205128205,0.14743589743589744
parahippocampal-rh,0.0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.0
pericalcarine-lh,0.26200873362445415,0.11790393013100436,0.0,0.039301310043668124,0.004366812227074236,0.0,0.4978165938864629,0.07860262008733625
pericalcarine-rh,0.0891089108910891,0.15346534653465346,0.0297029702970297,0.0,0.13861386138613863,0.0,0.07425742574257425,0.5148514851485149
