,entorhinal-lh,frontalpole-lh,fusiform-lh,insula-lh,lateralorbitofrontal-lh,middletemporal-lh,parahippocampal-rh,temporalpole-lh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.4074074074074074
fusiform-lh,0.0,0.0,0.275,0.2875,0.175,0.0,0.2625,0.0
insula-lh,0.0,0.0,0.26136363636363635,0.3409090909090909,0.1590909090909091,0.0,0.23863636363636365,0.0
lateralorbitofrontal-lh,0.0,0.0,0.2545454545454545,0.2545454545454545,0.23636363636363636,0.0,0.2545454545454545,0.0
middletemporal-lh,0.0,0.06060606060606061,0.0,0.0,0.0,0.6060606060606061,0.0,0.3333333333333333
parahippocampal-rh,0.0,0.0,0.25675675675675674,0.28378378378378377,0.1891891891891892,0.0,0.2702702702702703,0.0
temporalpole-lh,0.0,0.30952380952380953,0.0,0.0,0.0,0.21428571428571427,0.0,0.47619047619047616
