,Fp1,P7,TP10,FT10,F8,Fp2,AF7,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5238095238095238,0.47619047619047616,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
