,Fp1,F7,FC2,F8,Fp2,AF7,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3333333333333333,0.3055555555555556,0.0,0.0,0.3611111111111111,0.0,0.0
FC2,0.0,0.34285714285714286,0.3142857142857143,0.0,0.0,0.34285714285714286,0.0,0.0
F8,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.5217391304347826
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.3055555555555556,0.0,0.0,0.3611111111111111,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556
