,Fp1,P7,TP10,F8,Fp2,AF7,AF3,F5
Fp1,0.16666666666666666,0.0,0.0,0.20833333333333334,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.046153846153846156,0.0,0.015384615384615385,0.3230769230769231,0.06153846153846154,0.0,0.26153846153846155,0.2923076923076923
Fp2,0.14814814814814814,0.0,0.0,0.2222222222222222,0.18518518518518517,0.0,0.2222222222222222,0.2222222222222222
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.05,0.0,0.0,0.3,0.06666666666666667,0.0,0.2833333333333333,0.3
F5,0.058823529411764705,0.0,0.0,0.3088235294117647,0.07352941176470588,0.0,0.2647058823529412,0.29411764705882354
