,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,medialorbitofrontal-rh,middletemporal-rh,pericalcarine-lh,temporalpole-rh
entorhinal-rh,0.5511811023622047,0.0,0.07086614173228346,0.2755905511811024,0.0,0.10236220472440945,0.0,0.0
frontalpole-lh,0.0,0.8241758241758241,0.0,0.0,0.0,0.17582417582417584,0.0,0.0
frontalpole-rh,0.0859375,0.0,0.6171875,0.046875,0.140625,0.0,0.109375,0.0
fusiform-rh,0.2540983606557377,0.0,0.03278688524590164,0.5901639344262295,0.0,0.04918032786885246,0.0,0.07377049180327869
medialorbitofrontal-rh,0.0,0.0,0.3389830508474576,0.0,0.5932203389830508,0.0,0.06779661016949153,0.0
middletemporal-rh,0.19101123595505617,0.1797752808988764,0.0,0.06741573033707865,0.0,0.5617977528089888,0.0,0.0
pericalcarine-lh,0.0,0.0,0.14285714285714285,0.0,0.031746031746031744,0.0,0.7777777777777778,0.047619047619047616
temporalpole-rh,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.10666666666666667,0.8266666666666667
