,entorhinal-lh,entorhinal-rh,frontalpole-rh,insula-rh,middletemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.5436046511627907,0.0029069767441860465,0.06686046511627906,0.0436046511627907,0.0,0.2180232558139535,0.03197674418604651,0.09302325581395349
entorhinal-rh,0.0,0.581267217630854,0.0,0.03305785123966942,0.18181818181818182,0.013774104683195593,0.19008264462809918,0.0
frontalpole-rh,0.12077294685990338,0.0,0.6714975845410628,0.13526570048309178,0.0,0.0,0.0,0.07246376811594203
insula-rh,0.051075268817204304,0.02956989247311828,0.07526881720430108,0.4838709677419355,0.19086021505376344,0.1532258064516129,0.008064516129032258,0.008064516129032258
middletemporal-rh,0.004975124378109453,0.13930348258706468,0.0,0.17412935323383086,0.48756218905472637,0.09203980099502487,0.022388059701492536,0.07960199004975124
parahippocampal-lh,0.254601226993865,0.006134969325153374,0.0,0.16257668711656442,0.10122699386503067,0.4754601226993865,0.0,0.0
parahippocampal-rh,0.03146853146853147,0.2202797202797203,0.0,0.017482517482517484,0.045454545454545456,0.0,0.6188811188811189,0.06643356643356643
temporalpole-rh,0.0989399293286219,0.0,0.06007067137809187,0.0035335689045936395,0.08480565371024736,0.0,0.07420494699646643,0.6784452296819788
