,entorhinal-lh,entorhinal-rh,frontalpole-rh,insula-rh,middletemporal-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.4230769230769231,0.0,0.02564102564102564,0.038461538461538464,0.0,0.19230769230769232,0.14102564102564102,0.1794871794871795
entorhinal-rh,0.0,0.3055555555555556,0.0,0.3333333333333333,0.3333333333333333,0.027777777777777776,0.0,0.0
frontalpole-rh,0.0,0.0,0.7083333333333334,0.2916666666666667,0.0,0.0,0.0,0.0
insula-rh,0.032679738562091505,0.0718954248366013,0.12418300653594772,0.42483660130718953,0.19607843137254902,0.1503267973856209,0.0,0.0
middletemporal-rh,0.020618556701030927,0.12371134020618557,0.0,0.32989690721649484,0.31958762886597936,0.20618556701030927,0.0,0.0
parahippocampal-lh,0.19101123595505617,0.0,0.0,0.23595505617977527,0.20224719101123595,0.3707865168539326,0.0,0.0
parahippocampal-rh,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.6989247311827957,0.20430107526881722
temporalpole-rh,0.21818181818181817,0.0,0.0,0.0,0.0,0.0,0.38181818181818183,0.4
