,F7,FT9,TP9,TP10,F8,AF7,AF3,AF8
F7,0.3170731707317073,0.34146341463414637,0.0,0.0,0.0,0.34146341463414637,0.0,0.0
FT9,0.19117647058823528,0.47058823529411764,0.0,0.0,0.0,0.3382352941176471,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.21666666666666667,0.4,0.0,0.0,0.0,0.38333333333333336,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
