,F7,FC5,TP9,F4,Fp2,AF7,AF3,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.9153846153846154,0.0,0.0,0.0,0.08461538461538462,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.020316027088036117,0.0,0.0,0.0,0.9796839729119639,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
