,parsopercularis-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh
parsopercularis-lh,0.1342534504391468,0.1342534504391468,0.1342534504391468,0.11794228356336262,0.1342534504391468,0.08155583437892096,0.12923462986198245,0.1342534504391468
postcentral-rh,0.116254036598493,0.147470398277718,0.12594187298170076,0.13347685683530677,0.12271259418729817,0.10226049515608181,0.1108719052744887,0.14101184068891282
precentral-lh,0.12705882352941175,0.13647058823529412,0.13647058823529412,0.12117647058823529,0.13411764705882354,0.08705882352941176,0.12117647058823529,0.13647058823529412
precentral-rh,0.11201866977829639,0.14585764294049008,0.12252042007001167,0.14469078179696615,0.11901983663943991,0.11085180863477247,0.10618436406067679,0.13885647607934656
rostralmiddlefrontal-lh,0.12949640287769784,0.1354916067146283,0.1354916067146283,0.11990407673860912,0.1354916067146283,0.08513189448441247,0.12350119904076738,0.1354916067146283
rostralmiddlefrontal-rh,0.10229007633587786,0.1465648854961832,0.11603053435114503,0.1465648854961832,0.11145038167938931,0.1450381679389313,0.09465648854961832,0.13740458015267176
superiorfrontal-lh,0.1340341655716163,0.1340341655716163,0.1340341655716163,0.11695137976346912,0.1340341655716163,0.07884362680683311,0.1340341655716163,0.1340341655716163
superiortemporal-lh,0.11907386990077178,0.14332965821389196,0.12899669239250275,0.12899669239250275,0.1256890848952591,0.0970231532524807,0.11356119073869901,0.14332965821389196
